start_url,corpo
https://g1.globo.com/politica/blog/octavio-guedes/post/2024/01/19/messias-se-reunira-com-evangelicos-em-fevereiro-sobre-isencao-tributaria.ghtml,
https://g1.globo.com/sp/noticia/2024/01/20/dias-toffoli-passa-por-cirurgia-de-correcao-de-hernia-em-sp.ghtml,
https://g1.globo.com/politica/eleicoes/2024/noticia/2024/01/20/eleicoes-2024-prefeitos-de-20-capitais-poderao-tentar-novo-mandato-veja-nomes.ghtml,
start_url,corpo
https://g1.globo.com/politica/eleicoes/2022/noticia/2022/10/30/presidenciaveis-comentam-eleicao-de-lula-em-segundo-turno.ghtml,
https://g1.globo.com/sc/santa-catarina/noticia/2022/10/13/professora-faz-postagem-politica-e-e-afastada-em-sc.ghtml,
https://g1.globo.com/mundo/noticia/2022/10/04/angela-merkel-e-premiada-na-onu-por-politica-dos-refugiados.ghtml,
start_url,corpo
https://g1.globo.com/mundo/noticia/2022/10/04/angela-merkel-e-premiada-na-onu-por-politica-dos-refugiados.ghtml,
https://g1.globo.com/sc/santa-catarina/noticia/2022/10/13/professora-faz-postagem-politica-e-e-afastada-em-sc.ghtml,
https://g1.globo.com/politica/eleicoes/2022/noticia/2022/10/30/presidenciaveis-comentam-eleicao-de-lula-em-segundo-turno.ghtml,
start_url,corpo
https://g1.globo.com/politica/eleicoes/2022/noticia/2022/10/30/presidenciaveis-comentam-eleicao-de-lula-em-segundo-turno.ghtml,
start_url,corpo
https://g1.globo.com/politica/eleicoes/2022/noticia/2022/10/30/presidenciaveis-comentam-eleicao-de-lula-em-segundo-turno.ghtml,
start_url,corpo
https://g1.globo.com/politica/eleicoes/2022/noticia/2022/10/30/presidenciaveis-comentam-eleicao-de-lula-em-segundo-turno.ghtml,
start_url,corpo
https://g1.globo.com/politica/eleicoes/2022/noticia/2022/10/30/presidenciaveis-comentam-eleicao-de-lula-em-segundo-turno.ghtml,
start_url,corpo
https://g1.globo.com/politica/eleicoes/2022/noticia/2022/10/30/presidenciaveis-comentam-eleicao-de-lula-em-segundo-turno.ghtml,"Compartilhe no WhatsAppCompartilhe no Telegram       O resultado foi confirmado pelo TSE às 19h57, quando 98,81% das urnas já tinham sido apuradas.       Àquela altura, Lula tinha 50,83% dos votos válidos e não poderia mais ser alcançado por Bolsonaro, que contabilizava os outros 49,17% de votos válidos.       Para vencer em segundo turno, o candidato à Presidência precisa superar os 50% de votos válidos – mesmo que seja por apenas um voto.             LEIA TAMBÉM      Eleito, Lula diz que é hora de 'restabelecer a paz entre os divergentes' e que vai governar para todos os brasileiros: 'Não existem dois Brasis'Lula venceu com 2,1 milhões de votos a mais que BolsonaroMapa da apuração: veja como foi a votação por cidade                             Luiz Inácio Lula da Silva (PT) é eleito presidente do Brasil.    
  window.PLAYER_AB_ENV = ""prod""
     Veja abaixo as principais mensagens divulgadas na noite deste domingo:      Presidenciáveis     Simone Tebet (MDB)      Em rede social, a senadora Simone Tebet (MDB-MS) agradeceu ao país pela votação e disse que ""amanhã vai ser outro dia"". Tebet foi a terceira colocada no primeiro turno, com 4,16% dos votos válidos.      ""Obrigada, Brasil! As urnas falaram. Venceu a democracia e a verdade. Viva o povo brasileiro! Meus parabéns, presidente @LulaOficial. A hora é de comemorar porque amanhã vai ser outro dia"", disse na mensagem.           Ciro Gomes (PDT)      Ciro Gomes publicou cumprimentos a Lula em uma rede social. Ele foi o quarto colocado no primeiro turno, com 3,04% dos votos.      ""Cumprindo o saudável dever democrático, quero cumprimentar o presidente Luiz Inacio Lula da Silva por sua vitória nas eleições recém apuradas"", escreveu.      ""Desejo ao presidente eleito toda a felicidade na honrosa missão a si concedida pela maioria de nosso povo brasileiro"", completou.       Embora tenha se colocado como rival de Lula nos últimos anos, Ciro Gomes tem histórico de ser apoiador do presidente eleito, chegando até a ser ministro de seu primeiro governo.       Felipe d'Avila (Novo)      Em nota, o candidato Felipe d'Avila cumprimentou Lula pela vitória e disse que será oposição ao novo governo. Candidato do Novo, ele foi o sexto colocado no primeiro turno, com 0,47% dos votos válidos.       ""Seguirei firme defendendo os valores, princípios e propostas que apresentei ao longo da campanha presidencial: combate implacável ao populismo, defesa da livre economia, erradicação da pobreza extrema, prioridade à educação básica, luta para transformar o Brasil em uma potência ambiental"", diz o comunicado.      ""O nosso programa de governo continuará a nortear as nossas ações, propostas e posicionamento político nessa difícil travessia que o Brasil terá de fazer nos próximos 4 anos. Podem sempre esperar da minha parte o que demonstrei na campanha: coragem, coerência e perseverança para lutar pelo Brasil que queremos.""           Léo Péricles (UP)      O candidato Léo Péricles, oitavo colocado no primeiro turno com 0,05% dos votos válidos, parabenizou Lula – a quem apoiou no segundo turno.      ""Parabéns, Lula pela sua eleição. Estivemos trabalhando ativamente para essa vitória, que representa a derrota daquele fascista. A luta continua! Vamos derrotar o fascismo nas ruas!"", publicou o candidato do UP.     Sofia Manzano (PCB)      A candidata a presidente do PCB, Sofia Manzano, comemorou a vitória do petista, mas defendeu que os apoiadores do ex-presidente e da própria candidata fiquem “atentos a todas as movimentações” de Jair Bolsonaro nos últimos dois meses de governo.       Sofia ficou em nono lugar no primeiro turno, com 0,04% dos votos válidos.       “Mesmo que ele reconheça a derrota e tranquilamente encaminhe para entregar o governo do país ao vitorioso presidente Lula”, disse.      “Apesar de um governo de morte que esse sujeito fez, de todas as tentativas de compra de votos, de golpes, de impedir a classe trabalhadora de ir votar, nós fomos à luta e elegemos Lula próximo presidente da República”, afirmou Sofia.     Partidos políticos     MDB      Em nota, o presidente nacional do MDB, deputado federal Baleia Rossi (SP), destacou que o resultado das urnas representa a “vontade soberana” do povo brasileiro e parabenizou a condução do processo pelo Tribunal Superior Eleitoral.             Ainda em nome da sigla, ele disse esperar que o agora presidente eleito seja “capaz de pacificar o país” e avance em políticas públicas para gerar mais empregos e renda.      Federação PSDB-Cidadania      A federação PSDB-Cidadania também parabenizou o petista pela vitória. O presidente nacional da aliança de partidos, Bruno Araújo, ainda ressaltou que Lula terá a “difícil missão de unificar um país dividido e com graves problemas sociais a serem superados”.      “Sem repetir os erros do passado, precisará de diálogo e responsabilidade para governar”, disse.     União Brasil      Em vídeo, o presidente nacional do União Brasil parabenizou a eleição de Lula e a Justiça Eleitoral pela condução das eleições.      “Acho que o grande vencedor dessas eleições foi o povo brasileiro, a democracia”, disse.      Segundo ele, a partir de agora, o país deve focar em união. “É momento de unirmos, de união, estarmos juntos pela paz, pela menor desigualdade social, mais emprego, maior desenvolvimento econômico e mais fraternidade entre nós brasileiros”, afirmou.      Autoridades e políticos     Fernando Henrique Cardoso, ex-presidente do Brasil     ""Parabéns, Lula, pela vitória. Venceu a democracia, venceu o Brasil!""     Alexandre de Moraes, presidente do Tribunal Superior Eleitoral     ""Conversei com o candidato e agora eleito, Lula, com o atual presidente Bolsonaro, dizendo que a Justiça Eleitoral está apta a proclamar o resultado oficial das eleições e cumprimento ambos por terem participado do mais importante momento da democracia, que é o momento das eleições.""           Gilmar Mendes, ministro do Supremo Tribunal Federal     ""O Brasil deu mais um exemplo de eleições limpas e com ampla participação popular. As instituições funcionaram corretamente, com o TSE cumprindo um papel fundamental. Desejo sucesso ao Presidente Lula, que tem a importante missão de unir o país. #DemocraciaSempre.""     Joaquim Barbosa, ministro aposentado do STF     ""Venceram a Democracia, a civilidade, a reverência às normas consensualmente estabelecidas para reger o bom funcionamento da sociedade. Parabéns a Lula, a Alckmin e aos governadores democraticamente eleitos neste domingo. E, claro, ao povo brasileiro.""     Rodrigo Pacheco (PSD-MG), presidente do Senado e do Congresso Nacional     ""Cumprimento em especial o presidente eleito, Luiz Inácio Lula da Silva, e o vice, Geraldo Alckmin. Desejo que a partir de janeiro de 2023, quando aqui estaremos a darmos posse aos eleitos, que possam exercer os seus mandatos com dignidade, êxito, espírito democrático, contribuindo para efetivas soluções dos problemas reais.""     Arthur Lira (PP-AL), presidente da Câmara dos Deputados     ""Ao presidente eleito, a Câmara dos Deputados lhe dá os parabéns e reafirma o compromisso com o Brasil, sempre com muito debate, diálogo e transparência. É preciso ouvir a voz de todos, mesmo divergentes, e trabalhar para atender as aspirações mais amplas.""     Ibaneis Rocha (MDB), governador reeleito do Distrito Federal           ""Fim das disputas político-partidárias, estou certo de que o Brasil sai mais forte das urnas. Desejo sorte, ao mesmo tempo em que me coloco à disposição para trabalhar ao lado do presidente eleito Lula. As diferenças devem ser colocadas de lado porque os desafios são imensos e só a união de todos os eleitos pode solucionar os muitos problemas que se apresentarão a partir de janeiro. O presidente é morador do Distrito Federal e, como governador reeleito, farei tudo para que tenhamos – e tenho certeza de que teremos – uma convivência harmônica para que possamos governar para todos.""     Romeu Zema (Novo), governador reeleito de Minas Gerais     ""Com o resultado da eleição nacional, desejo sucesso ao presidente eleito. Seguirei cobrando que Minas seja prioridade, como merece. Estarei aberto ao diálogo para que o Brasil possa crescer com trabalho, honestidade e respeito. Que Deus abençoe nossa nação.""     Ratinho Junior (PSD), governador reeleito do Paraná     ""Hoje o povo brasileiro se manifestou. Agora, hora de continuar trabalhando juntos por um Brasil unido e em paz. Pra frente Paraná, pra frente Brasil!""     Marina Silva, ex-ministra do Meio Ambiente no governo Lula     ""Presidente Lula, parabéns pela vitória que cria para nossa democracia condições de se revigorar. Os desafios exigirão de todos nós a responsabilidade do tamanho da envergadura política, econômica, social e ambiental que o Brasil merece ter. Começamos a derrotar o ódio.""           João Amoêdo, candidato à presidência pelo Novo em 2018     ""Parabéns aos brasileiros que exerceram seu direito democrático. Espero que Bolsonaro e Lula nos surpreendam. Bolsonaro aceitando imediatamente o resultado e fazendo uma transição de governo pacífica. E Lula fazendo um governo para todos, com uma equipe qualificada e reformista.""     Sergio Moro (União-PR), ex-ministro de Bolsonaro e senador eleito     ""A democracia é assim. O resultado de uma eleição não pode superar o dever de responsabilidade que temos com o Brasil. Vamos trabalhar pela união dos que querem o bem do País. Estarei sempre do lado do que é certo! Estarei na oposição em 2023, respeitando a vontade dos paranaenses.""     Davi Alcolumbre (União-AP), senador reeleito     ""Neste domingo, o povo brasileiro democraticamente foi às urnas e escolheu o próximo Presidente da República Federativa do Brasil. Desejo sucesso ao presidente Luiz Inácio Lula da Silva, que ele possa pacificar e unificar o país em torno de uma agenda de desenvolvimento econômico, com geração de emprego, renda e oportunidades para todos os brasileiros e brasileiras. É hora de conciliação e de construção de um país mais justo. Que as famílias do Brasil possam se reunir em paz e harmonia, e que as diferenças sejam usadas para aprimorar o debate em nossa democracia. Que Deus nos abençoe.""           Carlos Portinho, senador (PL-RJ)     ""Um país ainda muito dividido. Um Congresso hostil e um novo presidente que terá a chance de reescrever a sua história nesse cenário adverso e na era da tecnologia e das novas relações de trabalho. Somos brasileiros e não desistimos nunca! Somos fortes. Que os poucos mais de 50,82% de brasileiros e sua vontade soberana saibam do nosso destino.""     Mara Gabrilli (PSDB-SP), deputada federal e candidata a vice-presidente na chapa de Simone Tebet     ""Respeito o resultado das urnas. Lula foi eleito democraticamente e a escolha do povo é soberana. Mantenho minhas convicções e seguirei meu trabalho como sempre: defendendo os mais vulneráveis e o combate à corrupção. No Congresso serei sempre construção. Afirmo ainda meu respeito à escolha dos paulistas, que elegeram neste domingo Tarcísio Gomes de Freitas como governador do nosso Estado de São Paulo. Como senadora de SP, seguirei firme e à disposição para atuar defendendo os interesses de nosso estado e, sobretudo, da população.""     Deltan Dallagnol (Podemos-PR), ex-procurador da Lava Jato e deputado federal eleito     ""A maioria fez sua escolha. Compartilho da indignação de milhões de brasileiros com a eleição de um condenado por corrupção. A eleição de quem discordamos é da democracia, e é pelos canais democráticos que seguiremos lutando com força e fé por um Brasil melhor. Não existe democracia sem oposição. Lula é um retrocesso moral e econômico. Farei no Congresso oposição qualificada ao projeto de dominação e perpetuação no poder do PT. Defenderei o cumprimento da lei, políticas públicas com base em evidências e os valores cristãos. Lula e o PT já nos perseguiram e prometeram mais vingança no futuro. Precisarei mais do que nunca do apoio de vocês para defender nossas causas no Congresso. Buscaremos juntos justiça, prosperidade e fortalecimento das liberdades, da família e do combate ao crime.""           Marcel van Hattem (Novo-RS), deputado federal reeleito     ""Infelizmente, e por estreita margem, a maioria dos brasileiros decidiu nas urnas voltar ao passado: escândalos de corrupção, ideologia arcaica e crises econômicas foram o legado do PT. Serei oposição firme a Lula, com olhos para o futuro: o Brasil não merece regredir de novo!""     VÍDEOS: Lula eleito presidente         12 vídeos"
start_url,corpo
